0.0001,1.7924668047860575e-27
0.001,1.771436852276474e-27
0.005,5.844993797227147e-28
0.01,5.883487372450904e-28
0.025,7.3613123981733795e-28
0.05,2.049372033337854e-27
0.075,6.1186415610767295e-27
0.1,1.0437411987869035e-26
0.15,1.436925799094524e-25
0.2,9.502123916526398e-25
0.25,2.662362282514254e-23
0.3,4.716124295413654e-22
0.35,3.088817950868542e-21
0.4,6.850300083416032e-20
0.45,1.0155926716207922e-18
0.5,7.679343209867353e-18
0.55,2.299976741414079e-18
0.6,4.151956529663532e-18
0.65,1.3069068628067424e-15
0.7,1.2412495237352341e-13
0.75,2.0559732855226817e-12
0.8,3.1609222257687846e-16
0.85,2.7330805191517384e-15
0.9,3.600683513140777e-18
0.925,3.010982210515543e-19
0.95,1.5773219405854124e-23
0.975,1.7379945823511562e-36
0.99,7.755117702910471e-40
0.995,1.065540296370732e-45
0.999,2.2511482246447787e-52
0.9999,2.3373253551206723e-55
